Game Type,Matchup,X Wins,O Wins,Ties,Average X Move Time (s),Average O Move Time (s),Total Moves,Blocked Wins (X),Blocked Wins (O),Missed Wins (X),Missed Wins (O),X Depth,O Depth,X Iterations,O Iterations,X Exploration Constant,O Exploration Constant
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0066541731357574,3.4749390184879303,16,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0037539005279541,2.0335176438093185,32,0,0,0,10,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0051200866699218,4.979318141937256,9,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.004866531917027,3.48470595904759,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0074183940887451,3.2296480735143027,12,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0074186665671212,3.9515627225240073,13,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0045955657958984,3.4332518100738527,20,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0045462250709533,4.764489650726318,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0032046437263488,4.928305784861247,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0068086556025913,3.4441743918827603,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0060398976008097,3.90966280301412,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0035390257835388,4.701241413752238,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.007123361934315,2.075370441783558,22,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0047455430030822,4.917874097824097,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0061836242675781,4.458702087402344,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0049522240956624,2.1771403789520263,30,0,0,0,9,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0044359564781188,4.722996234893799,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0054813027381896,3.3488895893096924,16,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0074615819113595,3.2603539398738315,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0045884715186225,2.982243458429972,18,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0085220634937286,3.144202411174774,16,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0068291823069254,2.9989328384399414,12,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0028749704360961,4.647228479385376,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0028185333524431,2.474480049950736,28,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0036388635635375,4.623730580012004,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0053110387590196,3.098728312386407,18,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0045151710510253,3.5567349592844644,18,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0035538673400878,4.598097085952759,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0050551096598307,3.943388740221659,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0056952563199129,2.5128315925598144,21,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0061782087598528,3.1021276201520647,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0060877799987792,3.241234350204468,10,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0059297766004289,3.633762291499546,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0052175521850585,4.36905566851298,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0076465010643005,4.618796269098918,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0068168640136718,4.825694799423218,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0033214943749564,2.515970161982945,28,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0046080946922302,4.689308961232503,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0085891187191009,2.395475775003433,16,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0043592850367228,3.281578909267078,23,0,1,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0074764357672797,2.369476556777954,18,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.00360597882952,4.432632128397624,13,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0045986890792846,2.438560652732849,20,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0052747726440429,4.732443014780681,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0053250193595886,2.78445974263278,23,0,0,0,5,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0031397938728332,4.35125748316447,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0072346793280707,2.850671741697523,18,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0077616373697916,3.921893835067749,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0054064393043518,4.627243121465047,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0058894554773966,4.151291370391846,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0063410699367523,3.0554042160511017,16,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0052708557673863,3.761953047343663,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0051796436309814,4.668259064356486,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0067236953311496,2.6893645657433405,18,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0049281915028889,4.057977596918742,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0052689909934997,4.677453279495239,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0062007904052734,4.779212633768718,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0044283866882324,4.616606791814168,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0058974623680114,4.8353259563446045,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0049715475602583,3.066862440109253,21,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0063641667366027,4.404543320337932,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0039049983024597,4.676296393076579,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0067944893470177,2.2655797004699707,26,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0046209096908569,4.692326704661052,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0073990106582641,2.602847973505656,19,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0039287209510803,4.738838752110799,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0056071281433105,4.590469837188721,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0043612548283168,2.436965550695146,28,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0075907707214355,2.478642395564488,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.006494402885437,4.728449980417888,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0058595963886805,2.252980874134944,27,0,0,0,9,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0076031155056423,2.642796410454644,18,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0032482147216796,4.760533889134725,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0052142483847481,3.2413614818028043,14,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0059278011322021,3.272044976552328,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0045641660690307,3.990854859352112,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0047431588172912,4.680814345677693,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0068662961324055,2.523720290925768,18,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0048950314521789,4.63604203859965,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0076220716748918,3.40401097706386,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0062675476074218,4.888394773006439,9,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0055981477101643,2.529136598110199,24,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0064041852951049,2.588462281227112,20,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0054463744163513,4.683999220530192,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0069905008588518,2.4648752212524414,27,0,0,0,8,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0074283054896763,3.4420676912580217,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0064014911651611,4.902444422245026,9,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0051226615905761,4.648507197697957,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0054592064448765,4.06570383480617,14,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0037992265489366,4.152079343795776,17,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0079446236292521,3.662547906239828,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0052479335239955,3.6954339231763567,14,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0061511993408203,4.635080655415853,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0060790235346013,2.4968026984821665,22,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.005641222000122,4.861129681269328,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0077655315399169,3.737785005569458,10,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.004966063932939,2.600409960746765,21,0,0,0,5,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.005540132522583,4.664786656697591,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0073018603854709,2.4587978257073297,18,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.008682648340861,3.6064991553624473,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.005597174167633,4.718439658482869,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0052980581919352,3.507315026389228,18,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0056346654891967,4.354995330174764,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0075503349304199,4.738102674484253,9,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0059214115142822,2.8071395291222467,19,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0069935105063698,2.037964712489735,22,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0024970769882202,4.529941479365031,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0060528005872453,3.7331703390393938,14,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0038843750953674,4.684626976648967,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0040600516579367,2.663126750425859,22,0,0,0,5,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0041335225105285,4.6521046956380205,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0062616825103759,2.9368340969085693,20,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.006825828552246,3.086256432533264,20,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0049768577922474,2.80459840297699,21,0,1,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0067573274884905,3.4724678993225098,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0074719985326131,3.4712687730789185,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0035293102264404,4.439217408498128,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0087623255593436,3.11849536214556,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0071594715118408,2.4875784570520576,22,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0071097612380981,4.70948068300883,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0052279829978942,4.841525316238403,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0059457818667093,2.257611552874247,24,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.005501647790273,2.437435128472068,23,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0050156381395128,2.665301932228936,18,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0044189691543579,4.658192952473958,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0069502592086791,2.3455485105514526,24,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0053098201751708,3.0203074046543668,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0044865873124864,3.74708448515998,18,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0058623949686686,3.868584950764974,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0043397166512229,3.03194167397239,22,0,1,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0047238071759541,2.470888007770885,23,0,0,0,6,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0049919684727986,3.873495976130168,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0061939027574327,2.410239722993639,18,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0052294731140136,4.915542046229045,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.005380664552961,3.698146002633231,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0061655640602111,4.687345663706462,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0079010214124407,2.737652335848128,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0044586658477783,4.289848963419597,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0039503574371337,4.534643093744914,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.004725592476981,4.440788904825847,13,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0109596252441406,3.156123161315918,10,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0057894587516784,4.878475348154704,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0027875304222106,4.699343760808309,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0052480379740397,2.148851442337036,30,0,0,0,9,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0033310926877535,2.553174844154945,26,0,0,0,5,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0058832168579101,4.919579823811849,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0039050579071044,4.890578667322795,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0076771804264613,2.905495984213693,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0048726797103881,2.9058845043182373,19,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0066116253534952,3.7484583457311,12,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0055027604103088,4.56914488474528,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0056918859481811,4.695941209793091,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0047628614637586,3.352933764457702,17,0,0,0,3,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0069237777165004,3.014659847532,14,0,0,0,2,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0047651529312133,4.698118130366008,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.005634327729543,2.5742132663726807,23,0,0,0,4,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0051923751831054,3.7450998624165854,19,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.007759690284729,2.847286661465963,12,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.004258394241333,4.865320205688477,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0057156085968017,4.649554491043091,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,1,0,0,0.0034451484680175,4.679835398991902,7,0,0,0,0,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0062220096588134,3.0205903393881663,14,0,0,0,1,3.0,,,4000.0,,20.0
Connect4,ab_minimax vs MCTSPlayer,0,1,0,0.0042503178119659,2.5691150426864624,32,0,0,0,7,3.0,,,4000.0,,20.0
Connect4,MCTSPlayer vs ab_minimax,0,1,0,5.123957514762878,0.0080394148826599,8,0,0,0,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.482059081395468,0.0174039602279663,17,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.3985044757525125,0.0217084667899391,23,0,0,8,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,4.018441915512085,0.0200321674346923,13,0,0,1,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.085494147406684,0.0179526209831237,17,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.881491514352652,0.0323298374811808,25,0,0,7,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.34543244043986,0.0140143973486764,29,0,0,6,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.873581279407848,0.0141995820132168,22,0,1,6,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,3.068812305277044,0.0113533193414861,22,0,0,6,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.1139364719390867,0.0157061947716607,19,0,0,4,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.7039092779159546,0.0175889531771341,24,0,0,9,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.813958113010113,0.0102478174062875,26,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.418029397726059,0.0130487850734165,15,0,0,1,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.914598822593689,0.0114543437957763,24,0,0,2,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.549179965799505,0.022395920753479,21,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.1899375915527344,0.0265219211578369,9,0,0,1,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,4.884396135807037,0.0098921656608581,8,0,0,0,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.718679276379672,0.0172106027603149,21,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.373848097664969,0.0156319936116536,13,0,0,2,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.738988987604777,0.0098492304484049,30,0,0,6,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.762463132540385,0.0167084217071533,11,0,0,0,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.045244375864665,0.0156860947608947,17,0,0,3,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.7027012651616875,0.0205800771713256,21,0,0,4,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,3.1948005676269533,0.0288877010345459,20,0,0,5,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.1680914805485654,0.0133291941422682,26,1,0,10,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,0,1,0,2.5663455043520247,0.0131785869598388,28,0,0,8,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.8330719811575755,0.0177593597998985,27,0,0,8,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.7579721450805663,0.0161628127098083,9,0,0,1,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.896940231323242,0.0276871681213378,11,0,0,2,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,2.280187726020813,0.0189965854991566,23,0,0,8,0,,4.0,4000.0,,20.0,
Connect4,MCTSPlayer vs ab_minimax,1,0,0,3.133756399154663,0.016881783803304,13,0,0,1,0,,4.0,4000.0,,20.0,
